id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
504,8.943971e-23,6.980698e-18,3.4361688e-22,5.4407562e-21,2.9148484e-22,5.0199934e-27,3.0891477e-17,7.239997e-19,1.0331538e-16,3.759494e-23,2.2399184e-30,5.916689e-20,1.4195397e-20,9.111429e-25,6.001923e-13,2.2914042e-20,1.4847257e-23,6.9624455e-13,2.6943315e-24,5.3479073e-15,5.021093e-24,5.721471e-29,6.564282e-21,2.201757e-27,3.44687e-21,7.239353e-29,2.4030762e-12,1.4887357e-15,5.3936885e-26,6.731173e-25,9.714194e-28,5.978627e-28,1.3682763e-19,1.5589007e-25,4.574423e-18,1.0088379e-27,1.3697778e-15,1.6169626e-12,2.1622237e-17,1.3401489e-19,2.9021547e-15,4.330766e-16,1.8451854e-16,4.1164387e-19,1.8564145e-20,1.353297e-24,9.404286e-31,2.5209823e-07,3.193941e-23,2.0958675e-24,1.147791e-19,1.0205435e-26,2.4295497e-26,2.529563e-33,7.0222213e-28,2.2457206e-21,5.3363405e-27,4.7894286e-11,2.994354e-07,5.1501324e-14,2.0251787e-17,3.1576443e-24,9.459311e-21,3.4574157e-15,8.249911e-25,2.3618395e-30,4.950696e-19,1.4060797e-16,1.7304518e-23,5.6436367e-19,6.4464665e-26,1.6560044e-21,3.2841605e-22,7.423226e-21,8.8054875e-28,1.7915875e-19,5.7945363e-18,1.0526431e-16,1.0681649e-22,1.2278286e-22,9.2647524e-21,2.6509304e-17,7.0715753e-13,2.4273615e-20,8.091214e-16,2.84587e-15,6.140329e-21,8.545195e-12,7.3791832e-28,9.078465e-11,1.1539665e-14,5.127568e-18,5.09231e-24,3.2587496e-31,9.984014e-06,0.9999895,3.1026213e-18,1.01106916e-26,2.0699759e-21
507,6.5672016e-11,9.569508e-25,1.51968455e-30,2.865582e-17,1.5965022e-23,1.2891227e-33,1.0908479e-24,4.419555e-21,1.6130123e-23,2.359088e-25,3.3889263e-21,2.2727134e-26,6.6510256e-31,5.682833e-37,1.2065738e-25,1.0729148e-34,4.5944834e-23,2.612887e-32,1.0,6.404413e-37,8.6747536e-20,3.6079868e-37,9.1920715e-31,3.7829545e-30,1.6620903e-22,3.5583478e-27,8.656464e-22,5.4189272e-33,3.4208921e-28,0.0,1.4872762e-29,5.0294613e-33,6.983378e-34,8.1700685e-26,1.2790308e-35,4.4239956e-19,1.12729865e-36,2.1680157e-28,3.5536836e-33,1.9632594e-23,1.98869e-32,1.2084554e-29,4.355175e-34,2.1508526e-17,2.6639683e-29,2.8072823e-34,2.047382e-27,1.6283236e-33,1.5171133e-22,5.8233515e-21,1.322487e-38,5.964631e-29,5.493343e-30,3.885183e-30,3.9806911e-28,1.9716167e-34,2.37541e-29,3.8762082e-32,4.6433767e-31,3.4024954e-32,2.6472797e-17,5.765872e-31,5.4405506e-26,4.2105298e-36,9.1526635e-33,8.0632413e-28,1.5779245e-33,8.353275e-38,9.2904984e-38,1.5169802e-22,1.0562876e-29,9.006735e-20,9.337264e-36,2.8590606e-19,1.3426151e-25,1.8313435e-21,2.4627106e-33,1.4212153e-31,1.6864075e-33,1.5497192e-27,3.747249e-30,2.562528e-30,9.5587326e-35,1.3607615e-30,5.36247e-29,2.5423346e-22,6.6494e-24,3.5562486e-32,1.2607845e-32,1.4959498e-19,2.691753e-22,1.3284169e-17,1.4598694e-27,2.7241905e-21,3.6890532e-31,4.2401497e-31,1.613011e-32,8.646881e-25,6.545991e-30
509,2.555543e-19,2.1394432e-19,5.4681105e-29,1.0461595e-19,2.9244684e-22,4.4506473e-30,1.5759754e-18,1.9197887e-13,1.1366994e-21,8.898225e-23,4.1992363e-29,8.717356e-18,8.978717e-18,1.2210384e-18,1.9045367e-20,8.245539e-23,7.117011e-27,1.3214068e-17,1.2730863e-14,1.0786399e-26,4.4288442e-14,3.796403e-28,2.924229e-18,2.4211194e-18,1.4177037e-20,4.9977416e-22,1.3826991e-19,6.537349e-25,8.0587727e-23,4.696684e-21,6.762518e-24,9.7837993e-29,5.663928e-26,1.1756019e-17,5.2527073e-25,5.4522737e-24,7.997828e-23,1.2303089e-20,1.4954147e-25,1.3466855e-21,7.360955e-29,3.2643384e-20,3.8133026e-33,2.287793e-29,4.3310894e-25,3.504771e-27,1.219279e-18,2.0037135e-25,8.1002237e-16,5.4472356e-19,1.1655294e-30,7.4942174e-26,5.9589107e-18,1.1540544e-20,1.7791148e-20,2.1350292e-22,2.6936533e-22,5.241418e-25,1.58451e-27,2.6499656e-26,8.395797e-15,4.8576635e-25,1.7507701e-13,4.229649e-31,6.491092e-21,4.6648318e-20,8.313416e-22,6.62716e-26,3.413263e-30,1.7944394e-25,2.8426856e-17,2.6568436e-22,2.3662856e-28,3.0156426e-23,1.8046682e-17,1.5211663e-19,3.609571e-29,1.2059947e-24,1.3278376e-27,1.7319685e-16,2.6877171e-17,1.9697428e-21,1.6056824e-30,7.175664e-23,9.176194e-25,2.0143904e-24,1.7937417e-17,6.680765e-27,1.489471e-25,6.6267846e-25,1.4470293e-26,1.0,2.4364892e-19,8.5231263e-13,1.8434759e-29,1.9106547e-22,6.3400085e-26,1.9871227e-22,1.9797175e-20
512,3.276859e-31,9.408995e-20,9.276703e-27,1.6621266e-24,2.4547476e-18,2.5670083e-23,3.033997e-14,2.149257e-21,8.416337e-26,2.2698502e-22,1.4513139e-33,9.978057e-15,1.13150185e-24,1.0817362e-23,2.7075198e-22,5.723697e-20,1.466753e-26,1.2948688e-19,2.3301976e-26,6.4526374e-18,2.9095273e-20,8.4904216e-23,1.407182e-11,5.014447e-16,4.2636296e-19,1.5413798e-23,4.0180356e-22,4.921992e-27,6.6809414e-20,1.0,4.850949e-22,4.1355023e-23,6.982242e-24,4.70343e-19,1.1033435e-18,1.5954848e-24,5.8933618e-15,1.7387642e-12,2.7654024e-13,4.4196794e-18,5.92924e-22,2.5603783e-30,7.7912404e-25,2.605656e-28,1.7536404e-25,6.4156335e-23,4.4631347e-19,8.2267356e-19,3.7622324e-22,3.3421293e-22,9.813947e-25,1.01149235e-19,6.5077065e-20,2.2302885e-24,5.8780735e-22,6.6727235e-10,3.8700832e-21,3.3097643e-14,1.1435963e-23,1.1690813e-25,4.2939705e-20,9.4494606e-20,1.4907949e-18,2.1046796e-23,6.2421903e-19,3.644453e-28,8.7105996e-20,7.866831e-17,1.4319105e-21,4.9579247e-21,2.9054597e-18,1.846685e-22,3.1615544e-19,2.8785263e-21,1.118311e-24,2.0763481e-21,4.5599264e-24,5.190039e-20,1.3986963e-23,2.2886497e-13,6.215043e-12,6.166837e-17,1.6677198e-19,1.7627339e-26,9.396809e-18,4.509121e-25,1.02262455e-24,3.31564e-22,4.088806e-22,1.4693264e-22,3.2634795e-20,1.0469473e-24,1.2125969e-15,5.014882e-18,7.327526e-23,1.3023967e-22,9.742895e-16,6.2565783e-30,1.289007e-22
515,8.6747073e-38,7.7550494e-29,1.8883742e-36,1.2733651e-26,9.296149e-35,0.0,0.0,1.7031485e-37,0.0,4.879825e-38,1.2550405e-25,0.0,0.0,0.0,9.54704e-34,1.9908328e-37,7.426096e-24,0.0,0.0,2.4329003e-37,0.0,1.6403525e-30,0.0,0.0,0.0,0.0,3.6712058e-26,7.0380047e-37,1.9387872e-32,0.0,0.0,1.1903528e-26,4.466062e-20,0.0,3.3805424e-31,3.8360588e-35,2.505941e-35,1.1860758e-38,0.0,4.860005e-30,0.0,1.4229361e-37,1.3063663e-16,0.0,1.1565268e-20,0.0,9.021989e-38,7.3447685e-37,0.0,0.0,2.0394613e-28,2.7827632e-24,0.0,9.74176e-35,5.773815e-32,8.482059e-18,5.374503e-25,0.0,0.0,7.342832e-38,2.8515994e-34,1.6527552e-33,0.0,2.8441439e-36,1.0,0.0,9.1697364e-29,0.0,7.053983e-26,3.5253332e-31,0.0,0.0,8.200071e-27,1.7214542e-33,2.034058e-31,2.5523949e-20,0.0,1.6574505e-28,8.639172e-31,0.0,8.8221415e-31,7.6955856e-20,5.2841175e-33,1.3135145e-20,3.1483694e-23,0.0,0.0,6.4916333e-37,3.5612715e-32,0.0,8.3012825e-21,0.0,0.0,0.0,7.4776805e-34,0.0,1.0003207e-37,9.450232e-32,1.284419e-35
518,1.7588755e-22,2.0082824e-17,4.902535e-22,9.271491e-22,2.2931117e-16,3.4361074e-14,3.7556344e-08,1.5192896e-16,2.2871241e-19,5.27466e-15,1.6982267e-27,6.739326e-13,8.744954e-21,1.2145072e-10,1.1300317e-15,7.700414e-13,1.3494964e-24,3.818243e-15,3.890073e-17,1.0781157e-14,3.1064895e-19,2.0583821e-22,1.2093957e-11,5.209948e-15,1.9817606e-17,8.866147e-21,3.3494763e-17,6.855149e-21,1.38049955e-14,2.7430372e-11,5.655164e-18,1.3736342e-21,2.064574e-19,4.9092268e-14,2.750254e-20,1.8997824e-14,5.705468e-14,3.3452787e-15,3.2516278e-18,5.4866566e-17,3.915219e-24,6.711405e-23,1.3470553e-21,1.2791863e-21,4.9818477e-22,9.082303e-18,2.5721318e-14,1.3582824e-15,1.236723e-19,1.2409792e-22,1.07049165e-17,3.951813e-18,2.561597e-13,1.2691289e-15,1.5015192e-14,2.4496537e-11,5.6952203e-16,4.8962865e-17,1.7687621e-19,4.2493125e-17,5.5228042e-14,1.0190173e-19,5.702786e-16,3.035738e-15,1.5369589e-15,1.318485e-19,7.834824e-15,7.238427e-16,1.4358948e-18,6.7079512e-15,5.639624e-13,2.3809284e-12,1.1842924e-19,1.4669954e-16,5.941181e-19,6.688835e-16,2.5427361e-19,1.04179335e-14,2.9187627e-14,3.7244087e-13,1.0,6.3272594e-16,4.0185842e-16,3.398539e-17,6.440198e-17,8.622519e-22,4.9615053e-19,4.376011e-18,4.3594967e-19,5.082493e-21,2.6728978e-20,1.304418e-18,4.381434e-13,1.9090348e-17,7.135491e-21,4.143327e-19,1.3478702e-17,5.208213e-25,4.2515826e-17
525,5.429965e-30,2.8315416e-22,1.343305e-20,4.89362e-23,2.422817e-20,3.452631e-21,1.0,1.8488404e-16,5.017989e-23,2.4615986e-21,0.0,1.3110479e-18,3.5259974e-28,8.695618e-22,2.9373416e-19,2.0131726e-13,2.083643e-33,7.285055e-14,2.1010196e-25,7.1932325e-15,9.928273e-24,1.2748332e-33,1.5886086e-18,9.893009e-22,4.5551676e-22,2.846159e-31,6.890325e-23,5.2925836e-28,2.6270217e-15,2.629632e-20,1.7937372e-22,9.713963e-28,2.9743563e-21,5.7926436e-21,1.3790859e-26,3.38168e-22,2.8154786e-17,7.6809914e-17,4.9093733e-19,4.923651e-17,6.4893803e-22,6.5820203e-31,4.0441175e-21,5.009702e-25,4.3731584e-25,5.3694014e-17,5.012939e-30,5.3365215e-11,5.5640604e-29,9.436029e-34,1.6051235e-17,3.2554496e-26,1.2454776e-18,1.0430703e-28,7.8791994e-26,2.4650486e-20,1.2619419e-28,1.3415795e-12,2.1368344e-14,2.927503e-23,2.4347093e-12,3.532579e-29,2.3103684e-21,3.4773446e-23,1.8072169e-25,4.0848824e-27,1.3092829e-19,1.6936974e-20,9.300737e-25,2.1900667e-22,1.2154262e-23,4.6251317e-24,3.2959285e-30,5.09881e-19,8.877227e-33,2.141618e-24,3.797168e-22,3.6129763e-20,8.3041295e-22,5.5285105e-16,3.466246e-12,3.8002864e-13,7.809934e-16,4.620436e-26,5.365851e-20,4.0192006e-22,1.3705923e-22,7.359732e-18,8.8944645e-29,7.677918e-24,1.2300501e-21,1.1278291e-26,6.1022003e-18,5.341849e-29,5.907913e-19,3.7881527e-23,1.6313973e-23,1.3217475e-35,2.9198967e-23
526,1.8506347e-29,1.1017546e-24,3.8046588e-32,2.2365414e-32,7.860684e-24,2.3222627e-20,6.7191227e-21,2.843396e-28,6.0490736e-20,2.3424862e-20,0.0,1.5712109e-31,3.9938777e-36,2.74412e-30,6.1513776e-17,5.8238786e-23,8.146931e-22,2.8442856e-28,9.3833455e-32,2.738983e-24,2.5441553e-32,4.49073e-28,8.6167884e-24,1.7770672e-34,1.07744505e-30,1.4855511e-31,2.6103215e-21,8.053306e-22,4.7084816e-31,1.811842e-32,0.0,3.2614941e-24,1.3736973e-28,5.72538e-27,1.2291752e-25,6.8402454e-25,2.8518003e-23,3.1329216e-26,5.4506727e-24,3.5570285e-21,1.9835979e-25,2.0112459e-28,6.38456e-21,5.101386e-31,1.24781225e-26,2.6955852e-30,7.30512e-29,4.7674938e-23,5.756292e-38,2.261224e-38,6.2225506e-27,5.8877997e-19,2.2329755e-34,2.9475627e-37,1.5115925e-27,2.7436783e-24,5.791988e-26,1.488494e-25,5.3178353e-30,2.37537e-17,2.2683927e-25,5.151021e-29,7.52419e-31,5.870872e-17,2.195309e-24,1.2381709e-36,1.4846564e-23,2.7476899e-24,1.6919267e-29,1.3928383e-32,3.0308403e-32,3.7330446e-27,1.692804e-11,7.350813e-32,2.9306846e-25,2.916129e-19,1.5884482e-29,9.7860615e-17,1.0,2.3526132e-36,5.3826535e-23,9.069952e-31,9.844851e-16,2.4218469e-20,8.589018e-18,1.641941e-32,4.328321e-37,3.8418573e-28,5.770362e-23,3.6330983e-28,4.9826168e-26,9.181347e-31,5.7917213e-34,5.8154925e-36,4.0548833e-29,2.1523168e-29,1.4320125e-31,2.3327717e-23,2.9385871e-33
527,1.0312206e-29,3.2150907e-35,8.2378544e-26,1.7540289e-17,8.207212e-33,1.8284583e-31,4.6186572e-18,2.455131e-26,1.7049104e-29,1.4411111e-36,2.6758092e-32,0.0,6.238813e-33,5.0811938e-36,5.412351e-28,4.2280147e-26,4.495354e-37,2.509076e-22,2.0431548e-33,1.9855623e-29,2.966299e-29,8.311291e-37,5.3383136e-26,3.3944544e-34,5.7055425e-26,1.8950892e-32,1.0687515e-28,9.782692e-34,1.7911175e-23,2.4520112e-36,1.0769262e-32,6.530079e-15,1.9638103e-19,3.5736302e-16,2.923438e-25,6.660196e-37,7.213353e-21,1.9275903e-27,7.783113e-22,8.822813e-24,8.0410357e-20,7.699517e-21,8.963767e-32,1.205956e-27,6.313889e-35,1.0,6.060197e-23,2.3678484e-20,3.2900465e-32,1.08064425e-36,7.491521e-21,4.371214e-22,2.0971034e-18,4.3301364e-30,1.516989e-33,7.326712e-24,1.923555e-37,7.469932e-25,3.8035e-16,1.3658727e-24,3.2816282e-14,3.8683326e-33,1.3095744e-24,2.0234669e-35,2.8764815e-38,1.6522173e-28,1.2518635e-28,6.75857e-32,1.3076887e-22,3.1125486e-28,1.1559816e-32,1.13097424e-26,1.0065621e-33,1.7877126e-29,5.4727807e-38,6.8416735e-27,4.2855515e-31,3.2735208e-25,2.2210623e-29,1.4754658e-14,4.5110927e-28,2.7760693e-19,1.199128e-23,1.2737982e-25,6.6462696e-20,5.6783545e-27,4.115853e-27,5.3220614e-28,4.266119e-34,8.521816e-34,3.450991e-25,3.3891122e-33,4.170094e-26,0.0,6.3729533e-21,2.851761e-35,3.705095e-35,9.523511e-33,1.7612557e-33
529,8.314071e-19,6.6662755e-15,1.3660716e-17,3.1599962e-15,2.2465221e-17,3.6277705e-09,5.905069e-15,1.3141888e-14,1.1004661e-24,6.7208634e-16,7.335644e-23,2.7912866e-13,6.2654226e-22,9.9049237e-20,4.706906e-16,2.7699523e-06,3.658418e-18,1.5998655e-20,2.404941e-13,2.030336e-19,1.907103e-22,4.6193136e-18,6.2668e-10,7.505138e-15,3.2887907e-12,7.458466e-17,1.6236456e-14,1.351743e-18,0.99999714,9.701436e-17,8.755032e-12,2.1638758e-23,3.4988425e-20,2.0557233e-15,1.5216045e-17,3.725317e-08,1.714792e-16,2.2131121e-16,5.3212032e-17,1.7718256e-16,3.0695396e-19,1.3609856e-23,1.730779e-11,8.8682746e-16,5.7765905e-19,4.1136696e-22,5.2953673e-16,1.8749345e-18,2.5163834e-21,1.8524125e-18,8.090689e-16,2.8505051e-18,1.2416274e-17,2.3634956e-17,6.763374e-17,1.8021376e-14,2.1833754e-10,1.1511784e-15,1.3362367e-22,6.950135e-20,2.0008966e-14,2.0003174e-17,3.3123282e-16,7.448869e-21,1.1194994e-15,1.8396453e-18,1.0825728e-12,1.4059725e-16,6.211172e-20,3.7792493e-16,3.0372663e-10,4.7010837e-12,6.920838e-15,7.8740243e-11,4.553452e-22,1.8355543e-15,3.2081799e-15,1.5323146e-12,1.2259355e-18,3.6626435e-21,1.5191198e-09,1.3448002e-17,2.3226435e-22,3.154988e-21,3.2561565e-21,2.2869854e-20,4.8702303e-17,6.04343e-12,9.025296e-13,7.8120933e-22,1.2808247e-19,7.175579e-18,2.0858422e-16,1.8209546e-18,8.821584e-22,3.6807575e-19,4.777813e-19,4.903875e-19,8.225964e-18
531,6.255554e-22,5.2938978e-20,5.5820957e-34,5.1861575e-36,2.2595006e-22,1.8821443e-23,1.336424e-22,2.2815576e-25,7.4175215e-23,1.0,0.0,1.3557825e-22,0.0,1.2091409e-24,4.3257966e-29,2.4539542e-31,2.4265946e-32,2.0640136e-28,4.494172e-29,4.3247965e-26,7.481617e-27,1.2517575e-37,2.3072627e-33,3.4858225e-28,5.890924e-26,6.289459e-37,2.5526083e-28,2.5089413e-30,1.946963e-31,4.4148052e-35,0.0,1.5583961e-37,0.0,3.300954e-27,5.3214713e-36,3.691285e-27,9.1180147e-35,1.0938205e-21,3.2606123e-23,1.534856e-22,1.5460865e-36,5.4717063e-34,3.0125197e-35,4.9826105e-36,2.0274957e-32,0.0,1.2359542e-34,4.3597795e-19,9.249923e-26,0.0,1.0116157e-34,4.6866303e-34,0.0,2.5091224e-38,8.4280106e-16,2.578849e-35,5.820514e-34,3.7673074e-34,1.623962e-34,2.1525124e-23,5.398853e-25,2.9263774e-29,2.5406975e-36,1.922375e-36,4.790481e-31,3.5541764e-38,6.2081604e-34,0.0,2.4418473e-35,0.0,1.3327763e-33,1.4123964e-29,1.7743188e-32,3.5281745e-37,3.245365e-21,1.9350786e-24,1.4368799e-27,3.823661e-32,5.828002e-19,2.5669167e-33,2.8612288e-21,1.8594177e-35,4.9238736e-33,2.8938138e-32,1.9989902e-30,9.675667e-32,2.5406283e-37,2.8848418e-32,1.418365e-33,3.7837112e-27,2.7144271e-30,5.501888e-34,2.6273912e-31,0.0,0.0,7.87151e-33,2.8777358e-36,5.586801e-35,1.9064833e-29
533,2.0709602e-37,7.8329715e-30,0.0,0.0,1.2836e-29,1.424619e-23,4.0446387e-30,6.644846e-36,3.55323e-29,8.911881e-23,0.0,1.6418234e-38,0.0,2.6681707e-35,2.8704282e-25,4.1036714e-27,7.990693e-30,7.688942e-38,0.0,3.9576514e-33,0.0,6.2339326e-34,9.1556856e-29,0.0,1.4078016e-38,0.0,1.9043484e-27,5.84302e-29,4.83984e-37,0.0,0.0,1.1432839e-35,5.170981e-38,4.478452e-33,1.2467877e-36,3.350095e-29,2.4183963e-33,5.2585116e-36,8.349414e-32,6.1778397e-30,2.0136482e-36,0.0,3.265382e-29,0.0,1.5531951e-32,0.0,2.301978e-34,6.834356e-31,0.0,0.0,1.228044e-35,1.1185878e-25,0.0,0.0,4.387266e-30,1.0836197e-30,2.0756776e-26,5.3409774e-35,0.0,2.0596839e-24,5.207357e-33,1.5526723e-34,0.0,2.892744e-24,2.1871043e-28,0.0,2.753728e-28,3.2619677e-31,0.0,0.0,3.2906782e-37,1.8348706e-33,1.8702481e-13,0.0,2.3984281e-29,5.4800776e-21,1.50245e-37,4.335743e-21,1.0,0.0,9.092492e-26,0.0,1.2411173e-28,4.589219e-27,6.847485e-30,0.0,0.0,1.2128442e-34,1.054801e-23,0.0,1.0460147e-36,0.0,0.0,0.0,0.0,0.0,0.0,1.5560516e-27,0.0
534,1.171021e-13,4.310121e-19,5.7853706e-16,5.3221955e-16,3.2049289e-19,1.3675184e-19,1.5510968e-20,1.940227e-20,6.853599e-23,4.6131894e-22,5.32926e-18,1.12087834e-23,7.566178e-25,8.551141e-30,6.430954e-21,2.728681e-23,8.176431e-18,7.998633e-20,1.5152293e-20,1.5397241e-21,3.934503e-24,7.3845135e-24,6.1375095e-22,3.493334e-26,1.1723864e-17,1.894562e-24,7.637607e-16,1.2502663e-18,6.146211e-19,1.6389385e-23,1.6169151e-19,3.472924e-19,2.3969335e-17,6.773039e-20,3.2155576e-12,3.2925524e-20,7.290423e-21,3.386066e-16,3.4024663e-19,4.7845516e-21,2.7685783e-14,2.1504758e-24,4.0368075e-08,4.284438e-17,1.8199903e-15,1.0424327e-23,5.5738017e-25,1.089879e-16,3.3530457e-23,1.7646099e-20,1.1666334e-21,2.107095e-18,1.6351063e-28,2.1100202e-28,2.3552633e-20,2.0384256e-14,8.822351e-22,8.790085e-18,2.9418416e-13,3.8519626e-12,4.7889363e-20,6.8256286e-12,1.0080807e-24,8.314277e-21,3.2463233e-18,4.98589e-25,8.92652e-21,1.3988684e-21,1.409129e-15,7.6991675e-09,6.4819643e-20,2.6965593e-17,2.2236637e-15,1.253478e-14,4.9534556e-24,1.8121886e-16,9.7783465e-15,3.907643e-22,4.2960328e-21,3.0248035e-22,3.4334026e-21,5.0130893e-16,3.0425796e-14,1.4797331e-21,1.3850933e-15,8.901303e-18,6.0702044e-19,9.401972e-18,1.02934174e-22,3.6319998e-15,1.0,1.2681712e-22,3.498422e-22,3.386396e-27,2.2822481e-15,3.8173884e-20,1.7587524e-17,9.042628e-23,2.8418203e-23
536,6.168388e-14,1.791604e-14,4.5539744e-12,3.4516142e-15,1.5292275e-15,3.9384983e-16,9.554683e-13,6.860377e-11,2.148912e-14,1.5935432e-14,1.1715758e-08,3.1209298e-21,2.441681e-19,4.561461e-15,4.3410413e-20,1.09946e-13,1.0102984e-16,1.8313878e-11,1.7543125e-14,3.0069543e-18,8.2609194e-19,9.002381e-18,3.6914444e-17,7.776604e-17,4.018116e-20,2.2980408e-17,1.6278054e-14,2.9937493e-16,2.8243778e-15,5.5318087e-21,3.8740628e-18,7.404255e-10,9.579096e-10,1.8011978e-14,2.2886876e-18,6.510837e-12,3.138716e-23,1.588252e-17,1.9390894e-18,8.154301e-14,5.7635076e-20,1.8816465e-18,4.2779606e-14,3.238997e-20,1.0,3.4625282e-18,1.1944989e-15,2.3828017e-18,1.813177e-24,1.7118384e-21,4.190644e-21,1.2263144e-16,2.5953486e-21,2.7187817e-21,9.089196e-19,5.873541e-16,2.044451e-16,3.215987e-12,2.555335e-14,4.3408944e-19,2.5266875e-10,1.1867577e-18,1.1641601e-16,2.5595222e-20,5.4018887e-11,1.170792e-15,7.44554e-13,2.2139003e-19,6.0092308e-15,1.2586833e-19,4.689928e-16,4.784324e-17,5.6263733e-18,8.5222975e-13,6.5121435e-15,2.9508689e-08,1.6850562e-19,1.6620311e-13,1.3241292e-13,2.2811892e-20,2.3153283e-12,5.0537026e-11,1.9900757e-20,1.4164809e-14,6.240795e-16,5.777891e-17,2.4877254e-16,6.2865693e-18,4.9764524e-15,4.0752709e-16,3.5961128e-12,4.0096088e-17,3.608375e-13,2.7116494e-18,8.1249745e-14,1.487296e-18,3.5121964e-21,1.1100132e-19,1.3555752e-15
537,5.127931e-27,3.0011343e-32,3.8700745e-33,1.199368e-27,8.843389e-34,0.0,2.3660702e-27,2.1736324e-26,2.0222253e-27,2.5183856e-38,0.0,1.12118045e-33,0.0,0.0,1.0691326e-32,0.0,1.1722358e-37,6.0244457e-31,1.14729204e-32,6.3838326e-35,4.805704e-33,0.0,0.0,0.0,4.8582104e-36,0.0,1.9181175e-30,9.92151e-36,0.0,0.0,0.0,0.0,0.0,0.0,2.259546e-35,0.0,0.0,1.17044974e-20,6.616041e-35,4.5101345e-33,2.2809993e-26,3.6695204e-36,1.8485079e-32,2.9318348e-26,2.8951645e-37,0.0,0.0,6.465146e-28,3.0675802e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3130632e-28,2.6946455e-18,1.727056e-28,4.1025152e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9696573e-32,0.0,1.2884498e-32,0.0,2.233794e-26,0.0,1.2189853e-34,4.288023e-30,0.0,0.0,0.0,0.0,2.0137577e-34,3.0286807e-31,0.0,4.576263e-28,5.317834e-23,1.9166782e-36,2.6082776e-31,0.0,1.0,7.723737e-26,1.5772385e-33,0.0,0.0,1.9899657e-16,8.956279e-25,0.0,0.0,0.0
